Time,ax,ay,az
0.164001, 0.191523, -0.804398, 10.2273
0.27002, -0.344742, -2.37489, 10.1507
0.377014, 0.268133, -1.45558, 10.1124
0.483032, 0.344742, -4.32843, 14.8622
0.590027, -0.65118, -6.43519, 15.8198
0.695984, -0.497961, -0.114914, -0.229828
0.802002, 0.0766094, -0.0383047, -0.0766094
0.908997, 0.153219, -0.0383047, 0.0766094
1.01801, 0.191523, -0.268133, -0.497961
1.12598, 52.0178, 3.52403, -77.9883
1.23199, 34.8573, -1.07253, 0.344742
1.33899, 11.8361, 8.08229, -7.00976
1.44501, 7.54602, -4.9413, 13.9429
1.62402, 0.65118, -2.06845, 10.9168
1.72998, 0.421352, -1.41727, 9.42295
1.83698, 0.268133, -1.6088, 9.57617
1.94299, 0.0383047, -1.76202, 9.72939
2.04999, 0.344742, -1.72371, 9.49956
2.15601, 0.306437, -1.72371, 9.53786
2.26202, 0.229828, -1.68541, 9.69109
2.36902, 0.153219, -1.57049, 9.42295
2.47498, 0.229828, -1.76202, 9.61448
2.58203, 0.268133, -1.6471, 9.61448
2.68799, 0.153219, -1.6088, 9.61448
2.79498, 0.153219, -1.68541, 9.57617
2.901, 0.191523, -1.6471, 9.38465
