Time,ax,ay,az
0.165955, -0.268133, -1.95354, 7.58433
0.271973, 0.306437, -1.07253, 10.304
0.377991, 1.03423, -0.57457, 10.9551
0.484985, 0.995922, -3.63894, 16.6625
0.591003, 0.268133, -6.5501, 19.0757
0.697998, 0.881008, -0.306437, -0.114914
0.803955, -0.0383047, -0.191523, 0.114914
0.909973, -0.0766094, -0.0766094, -0.0383047
1.01697, -0.383047, 0.306437, 0.957617
1.12299, -0.383047, 1.07253, 0.306437
1.22998, 23.9787, -14.0961, 19.4588
1.336, 0.881008, 0.57457, -0.766094
1.44299, -0.344742, -6.66501, 9.65278
1.67297, -1.03423, -7.81416, 6.32027
1.77997, -0.995922, -7.31619, 6.47349
1.88599, -0.919312, -7.3928, 6.43519
1.99194, -0.804398, -7.12467, 6.20536
2.099, -0.766094, -7.43111, 6.58841
2.20496, -0.842703, -7.27789, 6.32027
2.31195, -0.957617, -7.3928, 6.66501
2.42096, -0.881008, -7.3545, 6.28197
2.52899, -0.881008, -7.3928, 6.47349
2.63495, -0.842703, -7.23959, 6.20536
2.74194, -0.766094, -7.16298, 6.39688
2.849, -0.804398, -7.27789, 6.16705
2.95496, -0.919312, -7.27789, 6.43519
