Time,ax,ay,az
0.164917, 0.881008, 0.383047, 13.2534
0.270996, -0.383047, 0.57457, 9.61448
0.37793, -1.03423, 0.65118, 10.0741
0.484009, -1.34066, -4.903, 18.6927
0.590942, 0.65118, -3.21759, 20.493
0.696899, 0.306437, -0.344742, -0.191523
0.803955, -0.383047, -0.153219, -0.268133
0.912964, -0.383047, -0.536266, 0.0
1.0199, -0.383047, 0.114914, 0.306437
1.12695, 0.0766094, 0.421352, 0.995922
1.23291, 0.114914, -6.32027, 8.04398
1.33997, 0.229828, 2.03015, 2.87285
1.4469, -0.919312, -0.766094, 8.08229
1.55396, -0.727789, -1.26405, 9.34634
1.729, -0.383047, -2.25998, 9.61448
1.83594, -0.191523, -2.33659, 9.46126
1.94189, -0.306437, -2.22167, 9.11651
2.04895, -0.344742, -2.18337, 9.19312
2.15491, -0.497961, -2.22167, 9.46126
2.26196, -0.344742, -2.14506, 9.806
2.36792, -0.459656, -2.25998, 9.806
2.47498, -0.268133, -2.41319, 9.49956
2.58093, -0.268133, -2.18337, 9.11651
2.68689, -0.0766094, -3.33251, 5.97553
2.79395, -3.56234, 0.383047, 13.0236
2.8999, -4.0986, -1.37897, 8.92499
