Time,ax,ay,az
0.166016, 0.612875, 0.689484, 9.65278
0.272095, 0.689484, -0.727789, 10.8402
0.379028, 1.41727, -7.73755, 23.0594
0.485107, 1.57049, -0.153219, 1.6471
0.592041, -0.153219, -0.306437, -0.727789
0.69812, 0.0383047, -0.344742, -0.842703
0.805054, -0.0766094, -0.459656, -1.72371
0.911011, 0.344742, -0.0383047, -1.95354
1.01709, -77.3372, -77.4521, 57.3804
1.12402, 1.49388, 2.22167, 0.536266
1.2301, 1.72371, -2.37489, -0.881008
1.34009, -1.68541, -1.6088, 5.24774
1.44604, -3.2559, -0.536266, 9.30804
1.62402, -2.87285, -0.421352, 9.34634
1.7301, -2.71963, -0.612875, 9.03991
1.83801, -2.75794, -0.536266, 9.65278
1.94409, -2.87285, -0.727789, 9.07821
2.05103, -2.75794, -0.689484, 9.38465
2.1571, -2.75794, -0.727789, 9.49956
2.26404, -2.75794, -0.612875, 9.38465
2.37012, -2.79624, -0.612875, 9.03991
2.47607, -2.75794, -0.727789, 9.49956
2.58411, -2.60472, -0.65118, 9.15482
2.69006, -2.75794, -0.689484, 9.57617
2.79602, -2.68133, -0.689484, 9.26973
2.9021, -2.75794, -0.65118, 9.34634
