Time,ax,ay,az
0.163025, -0.497961, -0.459656, 9.806
0.269043, -0.881008, -0.459656, 9.76769
0.375, -1.11084, -1.6088, 11.185
0.481995, 0.689484, -6.01384, 22.0252
0.588013, 1.22575, 1.26405, 3.44742
0.695007, -0.306437, 0.114914, -0.229828
0.802002, -0.306437, 0.191523, -0.459656
0.908997, 0.153219, 0.153219, -0.995922
1.01404, 0.114914, 0.919312, -1.49388
1.12103, -0.114914, 1.6088, -0.0383047
1.22705, 5.43926, 1.53219, 0.919312
1.33301, 0.0766094, -0.421352, 0.957617
1.44, -0.57457, -4.17521, 3.86877
1.54602, -0.421352, -6.16705, 7.50772
1.72302, -0.383047, -3.63894, 9.19312
1.83002, -0.268133, -4.02199, 8.54194
1.93604, -0.306437, -3.86877, 9.0016
2.04205, -0.306437, -4.02199, 8.88668
2.14905, -0.344742, -4.02199, 8.69516
2.255, -0.306437, -3.98369, 9.23143
2.362, -0.344742, -3.86877, 8.84838
2.46802, -0.306437, -3.94538, 9.11651
2.57501, -0.383047, -4.0603, 9.38465
2.68103, -0.344742, -3.94538, 9.23143
2.79102, -0.344742, -4.02199, 9.19312
2.89801, -0.268133, -3.98369, 9.03991
