Time,ax,ay,az
0.252197, -5.09452, 1.49388, 7.66094
0.359131, -4.67317, 1.45558, 7.81416
0.466064, -4.903, 1.41727, 8.08229
0.572998, -4.9413, 1.37897, 7.85246
0.679199, -4.86469, 1.45558, 8.08229
0.785156, -5.01791, 1.34066, 7.50772
0.89209, -4.9413, 1.53219, 7.62263
0.999023, -5.01791, 1.18745, 8.42703
1.1062, -4.9413, 1.30236, 8.27381
1.21216, -4.71148, 1.45558, 8.1972
1.31909, -4.903, 1.41727, 8.00568
1.42603, -5.05622, 1.41727, 8.1972
1.53296, -4.903, 1.45558, 7.89076
1.63916, -4.78809, 1.53219, 8.12059
1.74512, -4.74978, 1.53219, 7.89076
1.85205, -4.86469, 1.37897, 7.96737
1.96216, -4.86469, 1.37897, 8.38873
2.06909, -4.82639, 1.37897, 8.00568
2.17603, -4.67317, 1.45558, 7.81416
2.28418, -4.71148, 1.53219, 7.77585
2.39111, -5.05622, 1.53219, 7.50772
2.49805, -4.903, 1.53219, 7.96737
2.60498, -4.59656, 1.34066, 8.00568
2.71118, -4.74978, 1.37897, 8.27381
2.81812, -4.86469, 1.45558, 8.12059
2.92407, -4.82639, 1.45558, 8.00568
