Time,ax,ay,az
0.174072, -5.20944, 1.68541, 7.58433
0.281006, -5.28605, 1.68541, 7.73755
0.387939, -5.36266, 1.76202, 7.81416
0.495117, -5.17113, 1.68541, 7.85246
0.601074, -5.28605, 1.6088, 7.96737
0.708008, -5.09452, 1.72371, 7.85246
0.813965, -5.17113, 1.68541, 7.73755
0.921143, -5.24774, 1.76202, 7.62263
1.02808, -5.17113, 1.6471, 7.96737
1.13403, -5.28605, 1.68541, 7.46941
1.24097, -5.13283, 1.87693, 8.04398
1.34692, -5.13283, 1.6088, 7.77585
1.4541, -5.05622, 1.68541, 8.08229
1.56006, -5.17113, 1.68541, 7.77585
1.74707, -5.01791, 1.53219, 7.89076
1.85303, -5.17113, 1.6088, 7.96737
1.95996, -4.9413, 1.6471, 8.12059
2.06714, -5.05622, 1.57049, 7.66094
2.1731, -5.09452, 1.68541, 8.08229
2.28003, -5.17113, 1.6471, 8.12059
2.38599, -5.01791, 1.68541, 7.23959
2.49316, -4.9413, 1.76202, 7.69924
2.6001, -5.09452, 1.6088, 7.58433
2.70703, -5.09452, 1.6471, 7.92907
2.81616, -4.97961, 1.57049, 7.77585
2.92212, -5.13283, 1.53219, 7.96737
