Time,ax,ay,az
0.173096, -4.9413, 1.57049, 7.73755
0.280029, -5.13283, 1.53219, 7.73755
0.38623, -5.01791, 1.30236, 8.27381
0.493164, -5.01791, 1.37897, 7.3928
0.599121, -4.86469, 1.41727, 8.23551
0.706055, -4.97961, 1.49388, 8.1972
0.812012, -5.01791, 1.37897, 7.92907
0.918213, -5.05622, 1.34066, 7.62263
1.02515, -5.09452, 1.45558, 8.1589
1.1311, -4.9413, 1.49388, 7.73755
1.23901, -5.05622, 1.57049, 8.12059
1.34521, -4.74978, 1.45558, 7.3928
1.45215, -4.9413, 1.37897, 8.35042
1.55811, -5.09452, 1.34066, 7.89076
1.74512, -4.78809, 1.57049, 8.00568
1.85107, -5.17113, 1.53219, 7.77585
1.95923, -4.903, 1.49388, 8.1972
2.06519, -4.74978, 1.45558, 8.1972
2.17114, -5.01791, 1.45558, 8.04398
2.27808, -5.05622, 1.53219, 8.04398
2.38818, -4.9413, 1.45558, 7.77585
2.49512, -4.74978, 1.34066, 7.85246
2.60107, -4.903, 1.6088, 8.12059
2.70923, -4.903, 1.37897, 7.62263
2.81519, -4.903, 1.37897, 8.1589
2.92212, -4.9413, 1.26405, 7.77585
