Time,ax,ay,az
0.11499, 0.842703, 3.21759, 8.61855
0.223145, 0.804398, 3.2942, 8.61855
0.330078, 0.881008, 3.10268, 8.73347
0.437988, 0.842703, 2.98777, 8.58025
0.545166, 0.727789, 3.14098, 8.92499
0.6521, 0.881008, 3.33251, 8.73347
0.759033, 0.766094, 3.17929, 8.50364
0.86499, 0.842703, 3.06437, 8.50364
0.972168, 0.459656, 3.10268, 8.35042
1.07813, 0.65118, 3.06437, 9.07821
1.18506, 0.842703, 3.06437, 8.69516
1.29199, 0.842703, 2.91116, 8.81008
1.39917, 0.727789, 3.02607, 8.77177
1.50513, 0.65118, 3.06437, 8.88668
1.61108, 0.842703, 3.02607, 8.65686
1.71802, 0.689484, 3.17929, 8.69516
1.82397, 0.766094, 3.2942, 8.69516
1.93115, 0.804398, 2.94946, 9.0016
2.03711, 0.612875, 3.06437, 8.88668
2.14404, 0.766094, 2.94946, 8.65686
2.25, 0.804398, 2.98777, 8.88668
2.35718, 0.804398, 3.10268, 8.61855
2.46411, 0.842703, 3.14098, 8.54194
2.57007, 0.65118, 3.10268, 8.92499
2.677, 0.65118, 2.87285, 9.07821
2.78296, 0.612875, 3.10268, 8.77177
2.89014, 0.804398, 3.17929, 8.50364
2.99609, 0.612875, 3.06437, 8.92499
