Time,ax,ay,az
0.175049, -5.40096, 1.18745, 7.62263
0.281982, -5.43926, 1.26405, 7.66094
0.388916, -5.47757, 1.30236, 7.81416
0.496094, -5.47757, 1.34066, 7.85246
0.60498, -5.7457, 1.26405, 7.3928
0.711914, -5.82231, 1.22575, 7.46941
0.819092, -5.47757, 1.49388, 7.3545
0.925049, -5.55418, 1.34066, 7.27789
1.03296, -5.43926, 1.34066, 7.77585
1.13989, -5.32435, 1.41727, 8.04398
1.24707, -5.40096, 1.49388, 7.89076
1.35303, -5.47757, 1.57049, 7.69924
1.45996, -5.32435, 1.6088, 7.69924
1.56592, -5.01791, 1.68541, 7.85246
1.74805, -5.24774, 1.68541, 7.73755
1.854, -4.97961, 1.6088, 7.66094
1.96094, -5.13283, 1.57049, 8.08229
2.06689, -4.9413, 1.80032, 7.54602
2.1731, -4.9413, 1.95354, 7.89076
2.28003, -4.71148, 1.68541, 7.3545
2.38599, -5.01791, 1.6088, 8.1972
2.4939, -5.01791, 1.76202, 7.50772
2.6001, -4.71148, 1.76202, 8.27381
2.70703, -4.97961, 1.80032, 8.04398
2.81299, -4.903, 1.80032, 7.62263
2.91992, -4.9413, 1.80032, 7.81416
