Time,ax,ay,az
0.175049, -0.229828, -0.804398, 5.93723
0.285156, -1.72371, -2.29828, 9.99752
0.39209, -6.32027, 0.689484, 18.233
0.498047, -11.6446, -4.78809, 27.8092
0.60498, -0.383047, 0.191523, -0.229828
0.712158, -0.459656, 0.306437, -0.689484
0.819092, -0.383047, 0.421352, -0.306437
0.926025, -0.229828, 0.459656, -0.0383047
1.03198, -0.114914, 0.497961, -0.383047
1.13916, 28.8817, 51.5198, -26.6218
1.24512, 7.00976, 1.83862, 6.01384
1.35303, 6.66501, 0.229828, 7.96737
1.45898, 5.40096, 0.153219, 8.35042
1.63818, 5.47757, -0.536266, 7.77585
1.74414, 5.59248, -0.612875, 8.08229
1.85107, 5.66909, -0.804398, 8.65686
1.95703, 3.75386, -0.957617, 8.50364
2.06421, 3.63894, -0.689484, 8.50364
2.17017, 3.75386, -0.842703, 8.73347
2.27612, 3.79216, -0.842703, 9.07821
2.38403, 3.63894, -0.57457, 8.84838
2.48999, 3.60064, -0.306437, 8.88668
2.59717, 3.75386, -0.344742, 8.84838
2.70313, 3.52403, -0.344742, 8.35042
2.81006, 3.56234, -0.306437, 8.31211
2.91602, 3.52403, -0.497961, 9.38465
