Time,ax,ay,az
0.116211, 2.10676, 1.03423, 9.19312
0.222168, 2.22167, 1.22575, 8.1589
0.329102, 2.56641, 0.842703, 8.88668
0.435059, 1.80032, 0.727789, 9.07821
0.541992, 0.0383047, 0.0, 9.92091
0.6521, 0.0, -0.0766094, 9.49956
0.759033, -0.114914, 0.229828, 9.26973
0.867188, 0.153219, 1.26405, 16.3944
0.974121, -0.881008, -0.114914, 25.0896
1.08105, -0.0383047, -0.153219, 0.114914
1.18799, -0.153219, -0.0383047, 0.0383047
1.29419, -0.0766094, -0.229828, 0.383047
1.40112, -0.114914, 0.0, -0.191523
1.50806, -31.4098, 29.6095, 28.6902
1.61499, -13.4449, 0.65118, -1.49388
1.72119, -9.03991, 2.87285, 3.56234
1.82813, -8.27381, 1.91523, 2.91116
1.93408, -8.96329, 2.18337, 3.17929
2.04102, -9.03991, 2.29828, 3.14098
2.14697, -8.65686, 2.18337, 3.10268
2.25317, -9.03991, 1.95354, 3.40912
2.36011, -8.81008, 2.14506, 3.48573
2.46997, -8.81008, 2.14506, 3.37081
2.57715, -8.77177, 2.14506, 3.2942
2.68311, -8.77177, 2.18337, 3.48573
2.79004, -8.73347, 2.06845, 3.52403
2.896, -8.92499, 2.29828, 3.14098
