Time,ax,ay,az
0.177002, 3.40912, -1.22575, 9.72939
0.283203, -13.2534, -3.02607, 33.9763
0.390137, -0.65118, -0.191523, -1.18745
0.496094, -0.421352, -0.229828, -1.26405
0.604004, -0.421352, 0.0383047, -0.383047
0.713135, -0.383047, 0.114914, -0.459656
0.819092, -0.421352, 0.306437, -0.57457
0.926025, -0.383047, 0.459656, -0.383047
1.0332, -20.1483, 54.0096, 34.4742
1.14111, -28.9583, 3.21759, 9.34634
1.24707, -1.80032, 2.71963, 9.95922
1.354, -2.22167, 2.4898, 9.53786
1.46021, -1.72371, 1.22575, 8.92499
1.56616, -0.727789, 1.37897, 8.61855
1.74707, -0.65118, 0.229828, 10.0741
1.854, -1.07253, 0.497961, 9.806
1.96021, -1.14914, 0.957617, 9.19312
2.06616, -0.612875, 0.919312, 9.15482
2.1731, -0.919312, 0.612875, 9.26973
2.27905, -0.766094, 0.766094, 9.65278
2.38623, -0.689484, 0.497961, 9.46126
2.49316, -0.804398, 0.727789, 9.30804
2.6001, -0.766094, 0.689484, 9.23143
2.70605, -1.11084, 1.07253, 9.72939
2.81323, -0.766094, 0.57457, 9.11651
2.91919, -0.65118, 1.07253, 9.03991
