Time,ax,ay,az
0.177002, 0.229828, 0.65118, 8.81008
0.282959, 0.344742, -0.114914, 13.9812
0.390869, -6.24366, 3.33251, 27.9241
0.497803, -5.59248, 0.65118, 4.02199
0.60498, -0.306437, 0.421352, -0.766094
0.710938, -0.229828, 0.344742, -0.344742
0.817871, -0.421352, 0.421352, -0.383047
0.924805, -0.0383047, 0.727789, -0.344742
1.03076, -0.153219, 0.612875, -0.114914
1.13794, 31.8312, -10.3806, 19.1906
1.2439, 9.95922, -0.65118, 8.04398
1.35083, 9.15482, -1.80032, 9.806
1.45679, 5.13283, -1.49388, 8.73347
1.56396, 4.9413, -1.30236, 8.92499
1.74097, 4.63487, -0.65118, 8.46534
1.8479, 4.32843, -0.842703, 8.12059
1.95386, 4.29012, -0.727789, 8.1972
2.06079, 4.36673, -0.497961, 8.23551
2.16797, 5.01791, -0.689484, 8.77177
2.27393, 4.74978, -0.65118, 8.35042
2.38086, 4.67317, -0.383047, 7.81416
2.48682, 4.59656, -0.57457, 8.1589
2.59399, 4.71148, -0.881008, 7.96737
2.69995, 4.55826, -0.804398, 8.46534
2.80786, 4.48165, -0.727789, 8.31211
2.91382, 4.67317, -0.881008, 8.04398
