Time,ax,ay,az
0.160889, 2.94946, -1.99184, -1.6471
0.268066, 1.76202, -0.727789, -7.23959
0.374023, 1.57049, -3.94538, -12.7172
0.480957, 1.83862, 0.995922, -21.4889
0.591064, 1.83862, -1.49388, -21.2591
0.697021, -7.12467, 19.7269, 3.17929
0.803955, -0.268133, 1.11084, 1.26405
0.910889, 2.22167, -1.26405, 1.95354
1.01904, -2.75794, 13.9429, -9.57617
1.125, 4.44334, 5.97553, -16.6242
1.23193, -6.97145, 7.23959, -4.55826
1.33911, -3.37081, 7.46941, -7.08637
1.44507, -8.61855, 7.08637, -7.12467
1.552, -3.44742, 5.93723, -6.77993
1.71411, -4.44334, 4.903, -7.16298
1.82007, -0.957617, 2.4898, -8.04398
1.927, -3.75386, 2.37489, -9.38465
2.03296, -0.842703, 2.22167, -8.73347
2.13989, -2.37489, 2.06845, -9.88261
2.24707, -2.29828, 4.67317, -11.1084
2.354, 1.37897, 4.25182, -9.42295
2.45996, 1.80032, 3.94538, -8.77177
2.56689, 1.11084, 2.94946, -8.42703
2.6731, 1.34066, 3.2942, -9.46126
2.77905, 1.41727, 4.21351, -10.0358
2.88599, 2.4515, 2.56641, -6.20536
2.99292, 2.75794, 1.87693, -5.24774
