Time,ax,ay,az
0.170898, 2.52811, 1.22575, -7.66094
0.277832, 3.33251, 3.40912, -2.29828
0.38501, 4.02199, 2.98777, -16.3944
0.491943, -1.87693, -0.536266, -22.8679
0.598877, -4.0986, 13.7897, 4.71148
0.706055, 0.268133, 3.75386, 1.26405
0.812988, 0.306437, 1.6088, 0.612875
0.918945, 7.46941, -5.47757, 3.37081
1.02588, 3.71555, -0.459656, -8.81008
1.13184, 0.0383047, -0.842703, -9.11651
1.23901, 0.191523, -0.727789, -9.57617
1.34595, 0.344742, -0.766094, -9.11651
1.4519, 0.459656, -0.65118, -9.42295
1.55884, 0.306437, 2.33659, -9.92091
1.72388, 3.06437, 0.114914, -7.20128
1.82983, -1.95354, -3.94538, -8.04398
1.93701, -2.10676, -0.229828, -0.459656
2.04395, -15.9731, 10.4955, -48.9917
2.15088, 0.804398, 0.65118, -4.0603
2.25684, 1.99184, 0.842703, -13.33
2.36304, 6.32027, 3.71555, -6.58841
2.46997, 5.97553, 1.83862, -9.15482
2.57593, 1.18745, 2.18337, -11.2233
2.68286, 3.71555, 2.25998, -10.2657
2.79004, 4.21351, 0.306437, -6.81823
2.89697, 3.37081, 1.11084, -5.66909
