Time,ax,ay,az
0.161865, -1.30236, -0.383047, -7.08637
0.267822, 0.0, 3.60064, -8.46534
0.375, 0.842703, 4.02199, -8.46534
0.480957, 0.459656, 1.22575, -7.23959
0.586914, -1.72371, 3.60064, -10.7253
0.693848, 3.21759, 5.40096, -23.4425
0.800781, 0.306437, 0.0383047, -7.23959
0.907959, -4.63487, 4.51995, 3.06437
1.01392, -5.05622, 0.727789, 3.33251
1.12085, 1.99184, -0.536266, 5.7457
1.22998, -11.3382, -8.35042, -10.3806
1.33691, 0.191523, -0.57457, -1.87693
1.44385, -5.13283, -0.536266, -8.04398
1.55078, -5.63079, 0.421352, -9.38465
1.71484, -5.17113, 0.459656, -7.96737
1.82178, -4.71148, 1.18745, -8.77177
1.92896, -4.78809, 0.497961, -6.81823
2.03589, -5.13283, 1.14914, -9.72939
2.14185, -5.05622, 0.191523, -7.3928
2.24878, -5.09452, -0.497961, -7.96737
2.35498, -2.22167, 0.0766094, -8.38873
2.46094, -1.83862, 0.65118, -9.07821
2.56787, -1.6088, 2.03015, -9.76769
2.6748, -1.41727, 2.52811, -9.99752
2.78198, -0.804398, 1.6088, -8.35042
2.88794, 0.57457, 3.21759, -9.92091
2.99487, 0.191523, 2.03015, -11.7212
