Time,ax,ay,az
0.163086, 2.33659, -1.91523, -10.6104
0.269043, 0.804398, -1.83862, -10.8019
0.375977, -1.18745, -3.14098, -9.92091
0.481934, 2.52811, -0.114914, -9.34634
0.590088, 1.87693, 7.04806, -7.12467
0.696045, 9.07821, 7.27789, -8.77177
0.802979, 10.304, 8.92499, -5.51587
0.908936, -4.74978, 0.191523, -0.0383047
1.01611, -7.50772, -5.97553, 7.77585
1.12207, -6.43519, 9.69109, -2.94946
1.22803, 4.71148, 5.01791, 5.66909
1.33594, 5.63079, 0.0766094, -6.58841
1.44214, 4.40504, 0.881008, -9.46126
1.54907, 4.32843, 1.14914, -8.58025
1.71313, 4.32843, 0.0383047, -7.69924
1.81909, 5.09452, 0.497961, -8.46534
1.92896, 6.12875, 0.957617, -8.42703
2.03491, 5.51587, 0.191523, -9.72939
2.14209, 3.56234, 0.229828, -8.27381
2.24902, 3.14098, 0.383047, -7.96737
2.35596, 4.51995, -1.30236, -9.15482
2.46313, 3.86877, -0.344742, -9.34634
2.57007, 5.09452, -1.53219, -9.95922
2.677, 3.98369, -0.536266, -8.38873
2.78296, 3.83047, -2.18337, -9.38465
2.89014, 4.59656, -0.881008, -8.08229
2.99609, 4.13691, -1.14914, -8.77177
