Time,ax,ay,az
0.166016, 0.268133, -0.536266, -16.471
0.273193, 6.20536, -1.34066, -4.48165
0.381104, 4.86469, 0.229828, -12.2575
0.487061, 15.5134, 6.20536, -32.1376
0.593994, -7.96737, 29.3797, -5.97553
0.700195, -0.727789, 0.344742, 0.229828
0.806152, 0.0383047, -8.50364, 8.77177
0.913086, -8.08229, 5.17113, -4.40504
1.02002, -6.62671, 1.30236, -4.51995
1.1272, -0.65118, 1.26405, -10.189
1.23315, 1.34066, 1.99184, -9.65278
1.34009, 1.30236, 1.95354, -9.69109
1.44604, 1.14914, 1.80032, -9.69109
1.55322, 1.07253, 1.80032, -9.30804
1.71704, 5.59248, 2.64302, -16.969
1.823, 1.6088, 3.71555, -15.3219
1.9292, 5.01791, -0.0766094, -1.80032
2.03613, 2.06845, -1.6471, 5.36266
2.14209, 2.98777, -4.51995, -0.383047
2.25, 6.12875, -5.36266, -6.01384
2.3562, 6.24366, -1.87693, -7.89076
2.46313, 2.91116, -2.79624, -10.2657
2.56909, 2.10676, -2.22167, -7.92907
2.67603, 2.29828, -3.71555, -8.35042
2.78223, 3.67725, -5.05622, -8.96329
2.88818, 3.33251, -2.79624, -9.53786
2.99512, 3.71555, -1.07253, -7.66094
