Time,ax,ay,az
0.174011, -2.06845, 2.60472, 6.81823
0.281982, 3.14098, -1.03423, 2.94946
0.388, -0.957617, -8.00568, 7.54602
0.493958, -17.1222, -12.947, 20.0717
0.600952, -8.1589, -8.96329, 17.3137
0.70697, -11.6063, -9.99752, 9.23143
0.813965, 0.0766094, 0.344742, -0.153219
0.919983, -0.0383047, 0.191523, -0.421352
1.03101, 0.0383047, 0.344742, -0.306437
1.13696, 0.0766094, 0.268133, -0.383047
1.24396, 0.0766094, 0.0766094, -0.229828
1.35095, 0.344742, 0.268133, -0.191523
1.45697, 3.37081, -5.63079, -2.83455
1.633, 1.18745, 1.80032, -4.86469
1.73999, 2.18337, -0.57457, -3.86877
1.84601, 2.37489, -2.29828, -7.89076
1.953, -1.37897, -4.21351, -4.59656
2.06, -6.66501, -4.44334, -11.3765
2.16595, 0.612875, -3.75386, -1.6471
2.27301, -1.91523, 0.421352, 0.459656
2.37897, -9.99752, -4.02199, 5.28605
2.48596, -6.39688, -1.37897, 5.63079
2.59198, 10.8785, 4.13691, 12.5256
2.69897, 3.40912, 0.65118, 7.20128
2.80499, 1.34066, 0.0766094, 11.4148
2.91101, 0.191523, -1.03423, 9.38465
