Time,ax,ay,az
0.177002, 0.497961, 1.68541, 6.09044
0.283081, -2.60472, -1.72371, 8.77177
0.390015, -4.32843, -2.94946, 7.89076
0.496094, -8.1972, -4.0603, 11.9894
0.603027, -7.54602, -3.83047, 12.449
0.709106, -8.1972, -6.58841, 16.8158
0.81604, -7.85246, -6.66501, 6.24366
0.922119, 0.191523, 0.268133, -0.153219
1.02905, 0.0, 0.344742, -0.344742
1.13501, 0.0383047, 0.383047, -0.497961
1.24109, 0.0766094, 0.306437, -0.497961
1.34802, 0.114914, 0.268133, -0.536266
1.4541, 23.8255, 77.069, -27.1197
1.56104, -0.919312, 1.14914, -2.71963
1.73608, -1.22575, 1.83862, -2.18337
1.84204, 10.4955, -1.76202, 1.41727
1.95105, 5.55418, -1.18745, 10.5338
2.05908, 6.05214, -0.153219, 7.62263
2.16504, 5.47757, 0.497961, 7.69924
2.27209, 5.17113, 0.881008, 7.62263
2.37903, 5.28605, 0.689484, 8.1589
2.48706, 5.17113, 0.689484, 7.66094
2.59302, 5.20944, 0.766094, 8.00568
2.6991, 5.17113, 0.804398, 7.96737
2.80603, 5.17113, 0.727789, 7.89076
2.91211, 5.09452, 0.65118, 8.08229
