Time,ax,ay,az
0.174927, 0.689484, 1.37897, 4.02199
0.281006, 1.80032, -1.30236, 8.81008
0.387939, -2.91116, -3.06437, 9.88261
0.494019, -4.13691, -6.20536, 15.3219
0.600952, -5.97553, -3.14098, 19.4971
0.707031, -7.00976, -7.43111, 27.6177
0.814941, 0.229828, 0.0383047, -0.459656
0.921021, 0.0, 0.0383047, -0.612875
1.02698, 0.0, 0.114914, -0.497961
1.13403, -0.0766094, 0.0383047, -0.536266
1.23999, -0.0383047, -0.0383047, -0.766094
1.34802, -49.413, -12.6022, -27.1963
1.45703, -0.0383047, 0.612875, -0.957617
1.63403, 4.82639, -2.33659, -0.689484
1.73999, -0.65118, -0.842703, -0.497961
1.84802, -7.3545, 6.66501, 12.2575
1.95398, -10.2657, 2.41319, 15.8581
2.06201, -7.58433, -2.18337, 8.35042
2.16797, 2.91116, -0.727789, 9.46126
2.27502, 1.34066, -0.536266, 9.42295
2.38098, 0.65118, -0.383047, 9.46126
2.48694, 0.65118, -0.344742, 9.30804
2.59497, 0.804398, -0.421352, 9.57617
2.70093, 0.842703, -0.344742, 9.42295
2.80798, 0.804398, -0.344742, 9.46126
2.91394, 0.804398, -0.344742, 9.30804
