Time,ax,ay,az
0.164063, 5.86062, 4.74978, 5.13283
0.27002, 6.12875, 5.32435, 5.17113
0.376953, 5.89892, 5.17113, 5.51587
0.486084, 5.97553, 5.01791, 5.66909
0.593018, 6.05214, 5.05622, 5.43926
0.699951, 6.89484, 5.89892, 6.5118
0.807129, 5.63079, 4.86469, 4.82639
0.914063, 6.43519, 5.24774, 5.20944
1.02002, 5.78401, 4.74978, 5.05622
1.12695, 6.05214, 5.17113, 4.97961
1.23413, 6.28197, 5.24774, 5.32435
1.34106, 5.93723, 5.09452, 5.40096
1.44702, 6.16705, 5.32435, 4.86469
1.55396, 6.09044, 5.24774, 5.13283
1.65991, 6.58841, 5.17113, 5.82231
1.82715, 6.70332, 5.32435, 4.67317
1.93311, 6.28197, 5.24774, 5.09452
2.04004, 5.93723, 4.82639, 5.40096
2.146, 5.93723, 5.13283, 5.36266
2.25293, 6.28197, 4.97961, 5.17113
2.35913, 6.28197, 5.17113, 5.32435
2.46704, 6.01384, 5.28605, 5.32435
2.573, 6.01384, 5.13283, 4.9413
2.67993, 6.01384, 5.09452, 5.17113
2.78613, 6.12875, 5.13283, 5.13283
2.89209, 6.05214, 5.09452, 5.36266
2.99902, 6.12875, 5.13283, 5.55418
