Time,ax,ay,az
0.168945, 6.47349, 5.17113, 4.51995
0.274902, 6.77993, 5.05622, 4.32843
0.381836, 6.5118, 5.17113, 4.25182
0.489014, 6.74162, 5.24774, 4.32843
0.595947, 6.70332, 5.20944, 4.48165
0.701904, 6.58841, 5.20944, 4.29012
0.808838, 6.77993, 5.32435, 4.02199
0.914795, 6.70332, 5.24774, 4.74978
1.021, 6.66501, 5.24774, 4.29012
1.12793, 6.70332, 5.17113, 4.0986
1.23389, 6.70332, 5.20944, 4.21351
1.3418, 6.66501, 5.20944, 4.0603
1.448, 6.74162, 5.20944, 4.29012
1.55493, 6.74162, 5.17113, 4.51995
1.66089, 6.74162, 5.20944, 4.32843
1.823, 6.70332, 5.13283, 4.32843
1.92993, 6.74162, 5.24774, 4.78809
2.03589, 6.5118, 5.17113, 4.48165
2.1438, 6.66501, 5.17113, 4.17521
2.25, 6.58841, 5.17113, 4.40504
2.35596, 6.70332, 5.13283, 4.32843
2.46289, 6.66501, 5.24774, 4.17521
2.56885, 6.74162, 5.09452, 4.25182
2.67603, 6.66501, 5.17113, 4.55826
2.78198, 6.62671, 5.13283, 4.40504
2.88892, 6.70332, 5.20944, 4.32843
2.99585, 6.70332, 5.20944, 4.51995
