Time,ax,ay,az
0.167969, 6.77993, 5.32435, 4.0603
0.275146, 6.85654, 5.36266, 3.98369
0.381104, 6.62671, 5.32435, 4.21351
0.488037, 6.58841, 5.40096, 3.94538
0.593994, 6.5118, 5.47757, 4.0603
0.701904, 6.70332, 5.47757, 4.25182
0.808105, 6.5501, 5.32435, 4.29012
0.914063, 6.66501, 5.36266, 4.0603
1.021, 6.62671, 5.24774, 3.90708
1.12695, 6.70332, 5.40096, 4.13691
1.23413, 6.74162, 5.43926, 4.0603
1.34009, 6.77993, 5.43926, 4.0603
1.44702, 6.47349, 5.43926, 4.40504
1.55713, 6.5501, 5.47757, 3.83047
1.66309, 6.62671, 5.40096, 4.13691
1.82813, 6.62671, 5.43926, 4.02199
1.93408, 6.5501, 5.47757, 4.02199
2.04102, 6.62671, 5.51587, 4.36673
2.14795, 6.70332, 5.40096, 4.25182
2.25513, 6.70332, 5.82231, 4.21351
2.36206, 6.81823, 5.7457, 4.82639
2.46802, 7.00976, 5.32435, 3.86877
2.57495, 6.66501, 5.66909, 4.02199
2.68091, 6.74162, 5.36266, 4.0986
2.78711, 6.74162, 5.47757, 4.32843
2.89404, 6.62671, 5.40096, 3.90708
