Time,ax,ay,az
0.170166, 6.85654, 3.17929, 4.0603
0.276123, 7.08637, 4.78809, 4.36673
0.383057, 7.12467, 4.9413, 4.17521
0.489014, 7.3545, 5.05622, 3.98369
0.595215, 7.3928, 4.86469, 4.0603
0.702148, 8.77177, 6.70332, 4.36673
0.809082, 7.85246, 4.82639, 6.58841
0.916016, 7.20128, 3.94538, 4.02199
1.02222, 6.93315, 4.21351, 4.02199
1.12915, 7.46941, 4.86469, 4.25182
1.23511, 7.27789, 4.78809, 3.67725
1.34204, 7.50772, 4.67317, 4.0603
1.448, 7.58433, 4.86469, 4.21351
1.55518, 6.85654, 4.67317, 4.17521
1.66211, 7.08637, 4.40504, 4.17521
1.82715, 7.04806, 4.71148, 4.0986
1.93311, 6.66501, 4.29012, 3.75386
2.04004, 6.58841, 4.74978, 4.903
2.146, 6.20536, 5.09452, 5.28605
2.25317, 6.5501, 5.20944, 4.71148
2.36304, 6.43519, 5.20944, 4.02199
2.47021, 6.62671, 5.66909, 4.82639
2.57617, 6.28197, 5.47757, 4.40504
2.68311, 6.43519, 5.36266, 4.48165
2.79004, 6.05214, 5.17113, 5.01791
2.89722, 5.86062, 5.28605, 4.40504
