Time,ax,ay,az
0.161865, 6.05214, 5.28605, 5.32435
0.269043, 6.05214, 5.09452, 5.17113
0.375, 6.09044, 4.9413, 5.43926
0.481934, 5.97553, 5.17113, 4.97961
0.588867, 6.20536, 5.13283, 5.05622
0.694824, 6.09044, 5.17113, 4.67317
0.804932, 6.12875, 5.05622, 5.24774
0.910889, 6.16705, 5.24774, 5.17113
1.01904, 6.16705, 5.01791, 4.71148
1.125, 6.28197, 5.09452, 5.17113
1.23193, 6.12875, 5.20944, 5.47757
1.33887, 6.20536, 5.20944, 4.903
1.44604, 5.82231, 5.09452, 5.17113
1.55298, 6.16705, 5.20944, 5.01791
1.65894, 6.16705, 5.17113, 4.86469
1.82202, 6.12875, 5.36266, 4.78809
1.92993, 6.16705, 5.24774, 5.17113
2.03589, 5.97553, 5.09452, 5.05622
2.14282, 6.12875, 5.28605, 5.09452
2.24902, 6.12875, 5.09452, 5.09452
2.35498, 6.16705, 5.24774, 4.903
2.46191, 6.20536, 5.28605, 4.71148
2.56787, 6.16705, 5.01791, 4.9413
2.67505, 5.97553, 5.32435, 4.71148
2.78198, 6.12875, 5.20944, 4.97961
2.88892, 6.12875, 5.05622, 5.01791
2.99487, 6.01384, 5.17113, 5.24774
