Time,ax,ay,az
0.166016, 6.93315, 5.20944, 4.13691
0.271973, 6.97145, 5.20944, 3.44742
0.378906, 6.93315, 5.28605, 4.17521
0.484863, 6.97145, 5.17113, 4.17521
0.592773, 6.93315, 5.28605, 3.86877
0.698975, 6.77993, 5.05622, 3.79216
0.804932, 6.66501, 4.36673, 5.01791
0.911865, 6.74162, 5.59248, 4.0603
1.01782, 6.62671, 5.28605, 4.0986
1.125, 6.77993, 5.47757, 3.90708
1.23096, 6.5501, 5.09452, 3.90708
1.33789, 6.47349, 5.32435, 4.44334
1.44482, 6.5118, 5.13283, 4.55826
1.552, 6.74162, 5.40096, 4.74978
1.65796, 6.62671, 5.36266, 5.01791
1.82178, 6.74162, 5.28605, 4.40504
1.92798, 6.39688, 5.17113, 4.59656
2.03491, 6.47349, 5.28605, 4.903
2.14087, 6.5118, 5.13283, 4.21351
2.2478, 6.39688, 5.20944, 4.59656
2.354, 6.66501, 5.32435, 5.05622
2.46094, 6.58841, 5.13283, 4.55826
2.56689, 6.5118, 5.17113, 4.67317
2.6748, 6.62671, 5.20944, 4.36673
2.78394, 6.5501, 5.05622, 4.44334
2.88989, 6.58841, 5.17113, 4.71148
2.99683, 6.66501, 5.09452, 4.36673
