Time,ax,ay,az
0.169983, -1.57049, -2.56641, 9.46126
0.276001, -1.72371, -2.18337, 9.30804
0.382996, -1.68541, -2.18337, 9.46126
0.488983, -1.80032, -2.22167, 8.92499
0.595001, -1.6471, -2.4515, 8.96329
0.701996, -1.6088, -2.18337, 9.38465
0.807983, -1.76202, -2.25998, 8.96329
0.915009, -1.95354, -2.25998, 9.57617
1.021, -1.87693, -2.25998, 9.34634
1.12799, -1.76202, -2.4515, 9.15482
1.23801, -1.87693, -2.18337, 9.19312
1.34399, -1.6471, -2.14506, 9.34634
1.45099, -1.57049, -2.37489, 9.57617
1.55701, -1.57049, -2.41319, 8.92499
1.73001, -1.6088, -2.37489, 9.26973
1.83701, -1.80032, -2.22167, 9.07821
1.944, -2.06845, -2.41319, 9.15482
2.05099, -1.26405, -2.37489, 9.30804
2.15698, -1.99184, -2.29828, 9.34634
2.263, -1.45558, -2.37489, 9.11651
2.37, -1.87693, -2.33659, 9.88261
2.47598, -1.87693, -2.22167, 8.88668
2.58301, -1.80032, -2.33659, 9.42295
2.689, -1.6471, -2.33659, 9.46126
2.79599, -1.87693, -2.25998, 9.03991
2.90201, -1.80032, -2.29828, 9.49956
