Time,ax,ay,az
0.165985, -0.65118, -3.02607, 8.77177
0.27301, -0.766094, -2.71963, 9.11651
0.380005, -1.30236, -2.98777, 9.57617
0.487, -0.727789, -2.75794, 10.0741
0.593994, -0.689484, -2.68133, 9.42295
0.700989, -0.804398, -2.71963, 9.49956
0.807007, -0.957617, -2.56641, 9.49956
0.912994, -1.11084, -3.10268, 9.806
1.01999, -1.03423, -2.64302, 8.84838
1.12601, -1.18745, -2.64302, 9.57617
1.233, -0.995922, -2.79624, 9.38465
1.33899, -1.14914, -2.75794, 9.69109
1.44601, -1.07253, -2.83455, 9.46126
1.552, -1.34066, -2.18337, 9.72939
1.72601, -1.18745, -2.68133, 9.42295
1.832, -1.11084, -2.98777, 8.96329
1.939, -0.957617, -2.79624, 9.76769
2.04501, -0.995922, -2.4898, 9.42295
2.15201, -0.689484, -2.98777, 9.30804
2.258, -0.957617, -2.4898, 9.11651
2.36499, -0.919312, -2.87285, 8.92499
2.47101, -0.842703, -2.79624, 9.49956
2.577, -0.919312, -2.68133, 9.0016
2.68399, -0.842703, -2.68133, 9.76769
2.79001, -0.842703, -2.83455, 9.15482
2.897, -0.995922, -2.79624, 9.76769
