Time,ax,ay,az
0.167999, -1.41727, -3.21759, 8.88668
0.274994, -1.22575, -3.14098, 9.26973
0.381012, -0.957617, -2.71963, 9.15482
0.488007, -1.49388, -3.21759, 9.57617
0.593994, -1.11084, -3.02607, 9.0016
0.700989, -1.6471, -2.94946, 9.46126
0.807007, -0.881008, -3.17929, 9.15482
0.914001, -1.45558, -2.98777, 9.03991
1.01999, -1.37897, -3.06437, 9.11651
1.12601, -1.26405, -2.4898, 9.30804
1.233, -1.22575, -2.98777, 9.23143
1.33899, -1.6471, -3.10268, 9.07821
1.44601, -1.22575, -3.02607, 9.34634
1.552, -1.49388, -2.94946, 9.23143
1.72601, -1.37897, -3.17929, 9.26973
1.83301, -1.18745, -2.87285, 9.30804
1.939, -1.76202, -3.06437, 9.03991
2.04501, -1.03423, -3.02607, 8.69516
2.15201, -1.30236, -2.94946, 9.34634
2.258, -1.57049, -3.14098, 8.92499
2.36499, -1.11084, -3.06437, 9.34634
2.47101, -1.49388, -2.71963, 9.57617
2.58099, -1.45558, -2.87285, 8.88668
2.68701, -1.22575, -2.94946, 8.92499
2.793, -1.57049, -2.79624, 9.23143
2.901, -1.03423, -3.33251, 8.81008
