Time,ax,ay,az
0.166016, -0.383047, -1.87693, 10.304
0.276001, -0.536266, -0.919312, 10.5338
0.381989, -0.536266, -1.49388, 9.15482
0.489014, -1.57049, -0.727789, 9.15482
0.595001, -1.57049, -0.766094, 10.3806
0.703003, -1.68541, -1.68541, 9.11651
0.80899, -1.57049, -1.68541, 8.92499
0.916016, -1.83862, -1.49388, 9.07821
1.022, -1.80032, -2.06845, 9.15482
1.12799, -1.95354, -1.6088, 9.23143
1.23502, -2.4515, -1.26405, 9.19312
1.34201, -2.18337, -1.14914, 9.42295
1.44901, -2.22167, -1.80032, 9.19312
1.55499, -2.60472, -1.49388, 9.30804
1.72699, -1.76202, -1.80032, 9.15482
1.83401, -1.83862, -2.10676, 8.73347
1.94, -2.14506, -1.99184, 9.15482
2.04599, -1.95354, -1.76202, 9.57617
2.15302, -2.03015, -1.6471, 9.34634
2.259, -2.06845, -1.72371, 9.65278
2.366, -1.68541, -1.87693, 9.38465
2.47202, -1.57049, -2.14506, 9.72939
2.57901, -2.03015, -1.83862, 9.23143
2.685, -1.95354, -1.80032, 9.53786
2.79199, -1.80032, -1.72371, 9.23143
2.89801, -1.91523, -2.03015, 9.34634
