Time,ax,ay,az
0.167999, -1.76202, -2.68133, 8.77177
0.274994, -1.57049, -2.41319, 9.72939
0.380981, -1.45558, -2.41319, 9.34634
0.488007, -1.76202, -2.41319, 8.84838
0.593994, -1.91523, -2.33659, 9.30804
0.700989, -1.41727, -2.52811, 9.34634
0.807007, -1.72371, -2.41319, 9.15482
0.912994, -1.57049, -2.37489, 9.53786
1.01999, -1.37897, -2.37489, 9.61448
1.12601, -1.6088, -2.4898, 9.0016
1.233, -1.37897, -2.29828, 9.46126
1.33899, -1.68541, -2.22167, 8.96329
1.44598, -1.87693, -1.68541, 8.00568
1.552, 0.0, -1.99184, 10.8402
1.728, -1.95354, -2.68133, 9.26973
1.83398, -1.83862, -2.56641, 9.23143
1.94098, -1.95354, -2.4898, 9.15482
2.047, -1.57049, -2.56641, 8.88668
2.155, -1.49388, -2.56641, 9.26973
2.26099, -1.34066, -2.4898, 9.30804
2.36798, -1.80032, -2.41319, 9.15482
2.474, -1.6088, -2.4898, 9.42295
2.57999, -1.26405, -2.56641, 9.38465
2.68698, -1.49388, -2.29828, 9.42295
2.793, -1.49388, -2.33659, 9.57617
2.89999, -1.41727, -2.37489, 9.57617
