Time,ax,ay,az
0.169006, -0.919312, -2.71963, 7.89076
0.275024, -1.30236, -3.44742, 9.23143
0.382019, -1.37897, -3.33251, 9.26973
0.488007, -1.57049, -2.87285, 9.19312
0.595001, -1.91523, -3.14098, 9.11651
0.701019, -1.30236, -2.98777, 9.15482
0.807007, -1.49388, -3.2559, 9.15482
0.914001, -1.6471, -3.06437, 8.92499
1.02002, -1.6471, -2.91116, 9.30804
1.12701, -1.34066, -3.33251, 9.0016
1.233, -1.53219, -3.21759, 8.84838
1.34, -1.26405, -3.2942, 9.15482
1.44601, -1.57049, -3.06437, 9.03991
1.55301, -1.6471, -3.14098, 8.92499
1.72501, -1.6471, -3.33251, 9.42295
1.832, -1.68541, -3.2942, 8.58025
1.93802, -1.41727, -3.21759, 9.03991
2.04501, -1.34066, -2.98777, 8.88668
2.151, -1.68541, -3.44742, 9.57617
2.258, -1.18745, -3.21759, 8.81008
2.36401, -1.45558, -3.17929, 9.38465
2.47101, -1.22575, -3.33251, 9.23143
2.577, -1.26405, -3.33251, 9.07821
2.68301, -1.14914, -3.17929, 9.07821
2.79001, -1.34066, -3.56234, 8.84838
2.896, -1.11084, -3.44742, 9.0016
