Time,ax,ay,az
0.179932, -3.67725, 3.17929, 17.6968
0.285889, -5.63079, 5.20944, 20.3781
0.393799, -0.459656, -0.114914, -0.919312
0.5, -0.229828, -0.0383047, -0.383047
0.606934, -0.153219, -0.114914, -0.344742
0.713867, -0.229828, 0.0383047, -0.536266
0.820801, -0.191523, 0.153219, -0.459656
0.927979, -0.306437, 0.0383047, -0.421352
1.03394, -1.26405, 7.20128, -6.43519
1.14087, -1.95354, 1.41727, 10.8019
1.24683, -4.32843, 6.5118, -0.229828
1.354, -9.07821, -0.114914, 6.93315
1.45996, -9.07821, 3.48573, 4.40504
1.64282, -7.77585, 2.98777, 4.51995
1.75, -7.85246, 2.91116, 4.40504
1.85596, -7.85246, 2.87285, 4.44334
1.96289, -7.58433, 2.75794, 5.05622
2.06885, -7.85246, 2.75794, 4.86469
2.17603, -7.73755, 2.79624, 4.55826
2.28198, -7.69924, 2.83455, 5.13283
2.38892, -7.96737, 3.02607, 4.71148
2.49585, -7.69924, 2.94946, 4.63487
2.60303, -7.66094, 3.02607, 4.67317
2.70898, -7.85246, 2.83455, 5.24774
2.81494, -7.81416, 2.87285, 4.903
2.92188, -7.81416, 3.02607, 4.51995
