Time,ax,ay,az
0.175049, -0.536266, 0.497961, 10.3806
0.282959, -5.63079, 2.94946, 26.4685
0.388916, -5.51587, -2.91116, 20.9144
0.496094, -0.191523, -0.0383047, -0.306437
0.60498, -0.306437, 0.153219, -0.497961
0.712891, -0.191523, 0.114914, -0.344742
0.819092, -0.229828, 0.191523, -0.114914
0.926025, -0.114914, 0.268133, -0.306437
1.03296, -0.344742, 0.344742, 0.536266
1.13989, -0.306437, -25.1279, 16.3944
1.24707, 0.153219, 1.49388, -1.83862
1.35303, -10.1124, -15.7815, -27.2346
1.45996, -0.766094, -5.89892, -2.37489
1.64209, -0.995922, -6.74162, -6.77993
1.74902, -1.91523, -6.97145, -6.5501
1.85498, -1.76202, -7.16298, -6.70332
1.96289, -2.10676, -6.89484, -6.89484
2.06909, -2.03015, -6.89484, -6.66501
2.17505, -2.03015, -6.93315, -6.35858
2.28198, -2.06845, -6.89484, -6.85654
2.38794, -1.83862, -6.85654, -6.66501
2.49512, -1.83862, -6.97145, -6.66501
2.60107, -1.95354, -6.74162, -6.77993
2.70898, -1.99184, -7.04806, -6.5501
2.81494, -2.06845, -6.77993, -6.81823
2.92212, -1.91523, -6.77993, -6.62671
