Time,ax,ay,az
0.177979, 0.689484, -2.25998, 10.8019
0.284912, -8.04398, -1.6471, 25.2428
0.391846, -8.73347, -2.64302, 10.7253
0.498047, -0.0383047, 0.0766094, -0.344742
0.604004, -0.114914, 0.0383047, -0.459656
0.710938, -0.191523, 0.0766094, -0.421352
0.816895, -0.114914, 0.153219, -0.0383047
0.925049, -0.344742, 0.229828, -0.383047
1.03101, -77.7585, 52.5157, 28.7285
1.13794, -7.46941, 1.99184, -7.3545
1.2439, -7.12467, 2.79624, -5.09452
1.35083, -4.40504, 0.804398, 3.71555
1.45703, -3.14098, 2.03015, 7.43111
1.63501, -3.17929, 2.41319, 8.38873
1.74097, -3.56234, 2.4898, 8.04398
1.8479, -3.44742, 2.4515, 8.73347
1.95386, -3.40912, 2.52811, 8.1589
2.06104, -3.48573, 2.4515, 8.1972
2.16699, -3.56234, 2.52811, 8.1589
2.27295, -3.60064, 2.33659, 7.85246
2.38086, -3.63894, 2.60472, 8.46534
2.48682, -3.48573, 2.52811, 8.58025
2.59399, -3.48573, 2.71963, 8.31211
2.70288, -3.94538, 2.52811, 7.96737
2.80981, -3.33251, 2.56641, 7.96737
2.91699, -3.63894, 2.4898, 8.12059
