Time,ax,ay,az
0.201904, -1.14914, 0.114914, 10.9934
0.308838, -4.36673, 1.80032, 23.2126
0.414795, -5.55418, -2.22167, 9.30804
0.522949, -0.229828, -0.153219, -0.919312
0.628906, -0.229828, 0.0, 0.268133
0.73584, -0.0383047, 0.0383047, 0.0383047
0.841797, -0.114914, 0.0383047, 0.0766094
0.947998, 0.0, -0.0383047, 0.306437
1.05493, 3.2559, -1.68541, -10.304
1.16089, 0.689484, -5.82231, -3.33251
1.2688, 4.903, 14.4026, 28.1539
1.375, 2.94946, -1.18745, 9.92091
1.48193, 0.268133, -0.229828, 9.72939
1.58789, 0.57457, -0.344742, 9.42295
1.76685, 0.497961, -0.306437, 9.61448
1.8728, 0.383047, -0.306437, 9.34634
1.97998, 0.459656, -0.306437, 9.38465
2.08594, 0.383047, -0.268133, 9.19312
2.19287, 0.344742, -0.229828, 9.03991
2.30298, 0.383047, -0.268133, 9.53786
2.40894, 0.421352, -0.229828, 9.49956
2.51587, 0.421352, -0.383047, 9.46126
2.6228, 0.383047, -0.268133, 9.49956
2.72998, 0.383047, -0.191523, 9.30804
2.83691, 0.344742, -0.268133, 9.46126
2.94385, 0.268133, -0.421352, 9.46126
