Time,ax,ay,az
0.177002, -1.07253, 1.11084, 13.7514
0.282959, -3.83047, -5.05622, 23.7489
0.390137, 0.344742, -6.05214, 6.66501
0.496094, 0.0766094, 0.191523, -0.689484
0.603027, -0.153219, 0.0766094, -0.268133
0.709961, -0.153219, 0.0766094, -0.344742
0.816895, -0.153219, 0.229828, -0.191523
0.923096, -0.191523, 0.0, -0.153219
1.02905, -0.191523, -8.00568, -77.6436
1.13599, 0.881008, 2.52811, -3.60064
1.24194, 0.995922, 18.3096, 29.4563
1.34912, -3.21759, -4.9413, 3.10268
1.45898, -4.21351, -2.4515, 7.62263
1.64307, -4.0603, -1.30236, 8.58025
1.75, -4.02199, -1.95354, 8.35042
1.85693, -3.90708, -2.03015, 8.27381
1.96411, -3.98369, -2.18337, 8.65686
2.07007, -3.94538, -1.99184, 8.69516
2.177, -4.0603, -2.06845, 8.65686
2.28394, -3.98369, -2.06845, 7.96737
2.39111, -3.98369, -1.87693, 8.08229
2.49707, -3.94538, -1.80032, 8.08229
2.604, -3.94538, -2.03015, 8.88668
2.70996, -4.21351, -1.95354, 8.42703
2.81689, -3.98369, -1.99184, 8.42703
2.9231, -4.0986, -1.95354, 8.35042
