Time,ax,ay,az
0.25415, -6.20536, 2.22167, 20.7611
0.361084, -9.57617, 0.459656, 16.0114
0.467041, 0.114914, 0.0383047, -0.766094
0.574951, 0.268133, -0.0383047, 0.268133
0.681152, -0.0766094, 0.114914, -0.114914
0.787109, 0.191523, 0.153219, -0.229828
0.894043, 0.229828, 0.191523, -0.0383047
1.0, 72.2043, -77.1073, 7.31619
1.11108, -1.11084, 0.689484, -1.41727
1.21704, -10.3806, 6.24366, 0.766094
1.32397, -4.78809, 0.459656, 0.804398
1.43115, -7.00976, 1.83862, 3.44742
1.53711, -8.84838, 2.41319, 3.71555
1.64502, -8.50364, 2.33659, 3.75386
1.75098, -8.61855, 2.06845, 3.44742
1.85815, -8.61855, 2.22167, 3.94538
1.96411, -8.46534, 2.14506, 4.0603
2.07104, -8.61855, 2.22167, 4.13691
2.177, -8.61855, 2.14506, 3.86877
2.28418, -8.54194, 2.22167, 3.48573
2.39014, -8.58025, 2.03015, 3.44742
2.49609, -8.58025, 2.22167, 3.90708
2.60303, -8.58025, 2.03015, 3.37081
2.70898, -8.54194, 1.99184, 4.0986
2.81616, -8.58025, 2.03015, 3.60064
2.92212, -8.58025, 2.25998, 3.90708
