Time,ax,ay,az
0.180969, 0.229828, 0.191523, 8.27381
0.286987, 0.766094, -1.99184, 7.31619
0.394958, 1.14914, -1.72371, 17.4286
0.500977, -6.01384, -1.87693, 22.1401
0.607971, -5.59248, -2.52811, 7.46941
0.713989, -5.32435, -0.268133, 0.0
0.820984, 0.0766094, -0.191523, 0.268133
0.927002, 0.0766094, -0.306437, -0.421352
1.03497, 0.0, -0.153219, -0.191523
1.14099, 0.114914, -0.229828, -0.459656
1.24701, 5.36266, 2.79624, -0.459656
1.354, 1.53219, 1.91523, -0.57457
1.45996, -22.753, 3.2559, -3.52403
1.56696, 4.82639, -3.75386, 7.23959
1.745, -5.28605, -2.14506, 8.54194
1.85199, -4.97961, -1.37897, 7.89076
1.95801, -5.13283, -1.68541, 7.77585
2.06598, -5.05622, -1.53219, 7.92907
2.172, -4.71148, -1.53219, 7.85246
2.27899, -5.43926, -1.45558, 7.23959
2.38501, -4.82639, -1.57049, 8.35042
2.492, -5.13283, -1.6471, 7.69924
2.60095, -5.13283, -1.53219, 8.04398
2.70801, -5.05622, -1.6088, 8.12059
2.815, -5.17113, -1.57049, 8.46534
2.92096, -4.9413, -1.6088, 8.1972
