Time,ax,ay,az
0.18103, -1.41727, -6.12875, 10.9168
0.286987, -1.53219, -5.59248, 14.1727
0.393982, -1.22575, -1.34066, 21.7954
0.500977, -3.63894, -6.12875, 15.8964
0.608032, -0.0383047, -0.229828, -0.191523
0.713989, -0.268133, -0.268133, -0.268133
0.820984, 0.0, -0.153219, 0.0383047
0.927002, 0.0766094, -0.153219, -0.306437
1.034, -0.153219, -0.114914, 0.0766094
1.14099, -1.83862, 1.22575, -3.17929
1.24701, -1.49388, -2.87285, -8.46534
1.35699, -2.71963, 5.93723, -8.69516
1.46301, -2.68133, 2.03015, -11.1467
1.64801, -2.91116, 0.306437, -9.19312
1.75403, -2.33659, 0.995922, -9.53786
1.862, -2.41319, 0.689484, -9.38465
1.96899, -1.83862, 0.536266, -10.3806
2.07599, -1.80032, 0.881008, -9.76769
2.18201, -1.87693, 0.689484, -9.49956
2.28802, -2.29828, 0.766094, -9.53786
2.39502, -2.14506, 0.727789, -9.34634
2.50098, -2.06845, 0.766094, -9.72939
2.60901, -2.14506, 0.612875, -9.07821
2.71503, -2.06845, 0.766094, -9.38465
2.82202, -2.37489, 0.689484, -9.0016
2.92798, -2.29828, 0.881008, -9.34634
