Time,ax,ay,az
0.176025, 0.229828, -0.153219, 7.54602
0.283997, -0.383047, -0.804398, 12.7938
0.390015, -4.44334, -0.459656, 19.4971
0.497009, -4.78809, -4.9413, 9.65278
0.603027, -0.0383047, -0.268133, 0.191523
0.710022, 0.153219, -0.191523, -0.153219
0.815979, 0.0766094, -0.229828, -0.229828
0.926025, -0.0766094, -0.153219, -0.459656
1.03302, -0.114914, 45.4677, 43.8972
1.13898, 3.2942, 9.57617, -7.73755
1.24701, 1.37897, 4.86469, -3.48573
1.35303, 3.52403, 11.6063, -7.58433
1.461, 8.77177, -4.44334, -7.31619
1.64301, 6.5118, 1.14914, -7.23959
1.75, 7.04806, 1.26405, -6.58841
1.85602, 6.5118, 1.11084, -7.27789
1.96301, 6.85654, 1.22575, -6.66501
2.07001, 6.85654, 0.766094, -6.70332
2.17603, 6.35858, 0.766094, -6.97145
2.28302, 6.85654, 0.842703, -6.93315
2.38898, 6.66501, 0.881008, -6.93315
2.49603, 6.81823, 0.842703, -7.27789
2.60199, 6.62671, 0.957617, -7.27789
2.71002, 6.74162, 0.881008, -6.5501
2.81598, 6.85654, 0.881008, -7.08637
2.922, 6.77993, 0.804398, -6.89484
