Time,ax,ay,az
0.182983, 1.45558, -2.60472, 7.16298
0.289978, 1.26405, -2.25998, 5.36266
0.396973, 1.11084, -1.53219, 16.7391
0.502991, -3.63894, -1.03423, 23.5957
0.609985, -3.67725, -6.16705, 7.50772
0.71698, 0.153219, -0.421352, -0.65118
0.823975, 0.0766094, 0.0, -0.497961
0.929993, 0.306437, -0.153219, -0.0766094
1.03699, 0.114914, -0.191523, -0.421352
1.14301, -0.0383047, -0.114914, -0.421352
1.24902, 0.0766094, 0.191523, -0.995922
1.35699, -0.0766094, 0.459656, -0.65118
1.46301, -1.53219, -27.5411, 9.8443
1.646, 0.268133, -5.82231, 6.28197
1.75201, 0.306437, -5.13283, 7.66094
1.85901, -2.64302, -5.05622, 7.73755
1.96503, -2.83455, -5.01791, 7.46941
2.073, -2.71963, -5.24774, 7.27789
2.17902, -2.60472, -4.86469, 7.66094
2.28601, -2.71963, -5.01791, 7.62263
2.39203, -2.71963, -5.05622, 7.81416
2.49902, -2.71963, -4.78809, 7.50772
2.60498, -2.75794, -5.05622, 7.62263
2.711, -2.68133, -5.13283, 7.77585
2.81903, -2.98777, -5.05622, 7.58433
2.92499, -2.64302, -5.24774, 7.43111
