Time,ax,ay,az
0.190002, 0.0, -0.153219, 9.61448
0.296997, 0.153219, -0.0766094, 9.30804
0.403, 0.114914, -0.268133, 9.65278
0.509003, 0.0383047, -0.114914, 9.49956
0.618996, -0.114914, -0.191523, 9.42295
0.724998, 0.0766094, -0.191523, 9.8443
0.832001, 0.0383047, -0.191523, 9.61448
0.939003, 0.0766094, -0.114914, 9.57617
1.046, 0.0766094, -0.0383047, 9.46126
1.153, 0.0383047, -0.153219, 9.53786
1.259, 0.114914, -0.114914, 9.806
1.366, 0.229828, -0.114914, 8.65686
1.472, 0.114914, -0.153219, 9.61448
1.58, 0.114914, -0.0766094, 9.03991
1.759, 0.0383047, -0.229828, 9.53786
1.866, 0.0, -0.153219, 9.34634
1.972, 0.229828, -0.153219, 9.61448
2.079, 0.153219, -0.153219, 9.53786
2.185, 0.153219, -0.114914, 9.49956
2.292, 0.0766094, -0.191523, 9.23143
2.398, 0.0383047, -0.0766094, 9.65278
2.505, 0.0766094, -0.229828, 9.61448
2.611, 0.0383047, -0.114914, 9.30804
2.718, 0.153219, -0.153219, 9.11651
2.825, 0.191523, -0.229828, 9.69109
2.931, 0.0383047, -0.114914, 9.8443
