Time,ax,ay,az
0.188995, 0.153219, -0.153219, 9.69109
0.297989, 0.114914, -0.114914, 9.72939
0.405991, 0.268133, -0.268133, 9.65278
0.511993, 0.421352, -0.191523, 9.38465
0.618988, 0.153219, -0.191523, 9.53786
0.725998, 0.0383047, -0.191523, 9.57617
0.834, 0.0766094, -0.153219, 9.57617
0.939987, 0.229828, -0.268133, 9.34634
1.04599, 0.229828, -0.0766094, 9.61448
1.153, 0.114914, -0.153219, 9.61448
1.25999, 0.153219, -0.153219, 9.72939
1.36699, 0.191523, -0.153219, 9.49956
1.47299, 0.153219, -0.191523, 9.65278
1.65599, 0.153219, -0.153219, 9.26973
1.76199, 0.0383047, -0.191523, 9.19312
1.86899, 0.268133, -0.268133, 9.61448
1.976, 0.114914, -0.191523, 9.57617
2.08299, 0.114914, -0.0766094, 9.03991
2.189, 0.0383047, -0.191523, 9.15482
2.295, 0.114914, -0.229828, 9.61448
2.40199, 0.229828, -0.229828, 9.34634
2.508, 0.153219, -0.0766094, 9.99752
2.61499, 0.153219, -0.153219, 9.46126
2.722, 0.153219, -0.153219, 10.1124
2.82899, 0.0766094, -0.0766094, 9.34634
2.935, 0.229828, -0.268133, 9.69109
