Time,ax,ay,az
0.264999, 0.153219, -0.191523, 9.53786
0.371002, 0.0383047, -0.153219, 9.72939
0.477005, 0.191523, -0.114914, 9.38465
0.584, 0.114914, -0.114914, 9.8443
0.690002, 0.114914, -0.114914, 9.72939
0.800995, 0.0766094, -0.153219, 9.34634
0.906998, 0.268133, -0.114914, 9.23143
1.01401, 0.153219, -0.114914, 9.42295
1.121, 0.191523, -0.229828, 9.07821
1.22701, 0.191523, -0.114914, 9.72939
1.33501, 0.114914, -0.153219, 9.26973
1.44099, 0.191523, -0.153219, 9.26973
1.549, 0.153219, -0.114914, 9.61448
1.655, 0.191523, -0.268133, 9.26973
1.76199, 0.114914, -0.0383047, 9.49956
1.868, 0.114914, -0.153219, 9.61448
1.974, 0.0766094, -0.153219, 9.57617
2.08099, 0.0, -0.191523, 9.30804
2.187, 0.114914, -0.191523, 9.38465
2.29401, 0.153219, -0.0766094, 9.46126
2.39999, 0.153219, -0.0383047, 9.42295
2.507, 0.114914, -0.153219, 9.69109
2.61301, 0.0766094, -0.153219, 9.46126
2.72, 0.114914, -0.0383047, 9.57617
2.826, 0.191523, -0.114914, 9.15482
2.93201, 0.153219, -0.191523, 9.53786
