Time,ax,ay,az
0.181992, 0.0766094, -0.191523, 9.30804
0.289001, 0.268133, -0.191523, 9.38465
0.394989, 0.0766094, -0.114914, 9.19312
0.501999, 0.191523, -0.0383047, 9.76769
0.608994, 0.114914, -0.229828, 9.38465
0.714996, 0.0383047, -0.191523, 9.23143
0.821991, 0.153219, -0.114914, 9.34634
0.927994, 0.0383047, -0.0383047, 9.38465
1.03499, 0.153219, -0.229828, 9.11651
1.14499, 0.191523, -0.114914, 9.42295
1.25099, 0.114914, -0.114914, 9.42295
1.358, 0.0, -0.229828, 9.57617
1.465, 0.306437, -0.0766094, 9.19312
1.644, 0.306437, -0.191523, 9.34634
1.75099, 0.114914, -0.114914, 9.76769
1.85899, 0.153219, -0.0383047, 9.42295
1.965, 0.344742, -0.191523, 9.57617
2.07199, 0.191523, -0.114914, 9.69109
2.17799, 0.191523, -0.114914, 9.26973
2.28499, 0.191523, -0.153219, 9.15482
2.39099, 0.153219, -0.0383047, 9.806
2.49899, 0.153219, -0.153219, 9.42295
2.605, 0.114914, -0.0383047, 9.42295
2.711, 0.114914, -0.114914, 9.38465
2.81799, 0.191523, -0.0383047, 9.34634
2.924, 0.0383047, -0.268133, 9.69109
