Time,ax,ay,az
0.174988, -0.57457, -3.48573, 8.35042
0.281006, 0.114914, 1.6088, 5.89892
0.388, 0.459656, -2.25998, 20.4164
0.493988, -6.12875, -1.87693, 34.7807
0.600983, 0.0383047, 0.383047, 0.0383047
0.707001, 0.0383047, -0.114914, -0.229828
0.813995, 0.0766094, -0.114914, -0.421352
0.923981, 0.306437, -0.191523, 0.153219
1.03, 0.153219, -0.191523, -0.229828
1.13699, 0.191523, -0.229828, -0.65118
1.24399, 0.344742, -0.191523, -0.421352
1.35098, 10.5338, -3.75386, -12.5256
1.45801, 8.81008, -7.23959, -15.7049
1.63901, 3.17929, -6.35858, -6.20536
1.745, 3.90708, -5.59248, -6.81823
1.85199, 2.64302, -7.73755, -4.63487
1.95801, 3.33251, -8.84838, -4.9413
2.065, 2.71963, -10.9551, -2.25998
2.17099, -4.32843, -6.09044, 4.44334
2.27798, -4.48165, -8.65686, 2.56641
2.384, -6.74162, -5.40096, 5.24774
2.48999, -1.30236, 1.18745, 10.4572
2.59698, -2.94946, -0.421352, 9.8443
2.703, -1.95354, -0.497961, 10.4189
2.81, -0.344742, -1.22575, 10.189
2.91699, 0.421352, -2.14506, 8.81008
