Time,ax,ay,az
0.178955, 0.459656, -0.804398, 8.08229
0.284973, 0.919312, -2.4898, 7.69924
0.393005, 0.0766094, -4.29012, 12.6022
0.498962, -0.57457, -1.80032, 26.3919
0.60498, -6.62671, -12.3724, 15.8198
0.711975, 0.268133, -0.153219, -0.0766094
0.817993, 0.153219, -0.0383047, -0.0766094
0.924988, 0.153219, -0.0766094, -0.114914
1.03198, 0.229828, -0.0383047, -0.229828
1.13898, 0.191523, 0.0383047, -0.727789
1.245, 0.306437, 0.0, -0.727789
1.35199, -0.229828, -0.306437, 0.268133
1.45801, 0.153219, -0.383047, 1.91523
1.63995, 5.97553, -3.37081, -3.37081
1.74597, 6.93315, -5.86062, 0.229828
1.85297, 8.50364, -5.20944, 0.191523
1.95996, 8.1972, -5.55418, 0.114914
2.06598, 8.08229, -5.40096, 0.306437
2.17297, 8.1972, -5.32435, 0.0
2.27899, 8.12059, -5.7074, 0.268133
2.38599, 8.31211, -5.51587, 0.421352
2.492, 8.31211, -5.40096, 0.497961
2.59998, 8.08229, -5.63079, 0.383047
2.70898, 8.27381, -5.32435, -0.153219
2.815, 8.23551, -5.47757, 0.114914
2.922, 8.27381, -5.40096, 0.306437
