Time,ax,ay,az
0.179016, 0.459656, -0.459656, 8.69516
0.286011, 0.612875, -2.33659, 5.7457
0.393005, -4.40504, -5.89892, 21.8337
0.498993, -4.44334, -11.2999, 38.1132
0.606018, -0.383047, -0.383047, -0.0383047
0.712006, -0.229828, -0.306437, -0.65118
0.817993, -0.229828, -0.306437, -0.114914
0.925995, -0.191523, -0.306437, -0.306437
1.03201, 0.0766094, -0.191523, -0.0766094
1.13901, 0.0766094, -0.268133, 0.153219
1.245, 0.153219, -0.344742, 0.344742
1.35202, 0.191523, -0.229828, 23.4808
1.45801, 0.919312, 3.40912, 19.8801
1.64099, 2.06845, -0.727789, 9.30804
1.74701, 2.14506, -0.957617, 6.74162
1.854, 1.83862, -1.07253, 7.73755
1.95999, 2.03015, -0.383047, 10.6487
2.06702, 2.10676, -1.41727, 11.3382
2.173, 0.65118, -2.03015, 8.73347
2.28302, -0.0766094, -2.94946, 10.0741
2.39001, -0.191523, -2.10676, 9.07821
2.496, -0.344742, -2.29828, 9.42295
2.603, -0.114914, -1.95354, 9.23143
2.70999, -0.0383047, -1.72371, 8.77177
2.81702, -0.0766094, -2.33659, 9.34634
2.92401, -0.306437, -1.45558, 8.81008
