Time,ax,ay,az
0.175018, 1.6088, -0.0766094, 7.69924
0.282013, 2.60472, -0.306437, 5.47757
0.388, 6.16705, -1.18745, 22.0252
0.494995, 9.53786, 1.76202, 35.9681
0.601013, 4.55826, 0.957617, -1.83862
0.708008, -0.383047, 1.03423, -0.114914
0.815002, -0.65118, 1.07253, 0.153219
0.921997, -0.766094, 0.995922, -0.191523
1.02802, -0.881008, 0.881008, -0.421352
1.134, -1.07253, 0.766094, -0.497961
1.241, -1.41727, 0.459656, -0.306437
1.35001, -1.37897, -3.83047, 0.842703
1.45801, 0.153219, -7.85246, 14.4792
1.564, 0.0766094, -5.7074, 11.6446
1.742, 1.72371, -1.22575, 6.58841
1.849, 0.727789, -1.18745, 8.88668
1.95599, 0.306437, -3.44742, 10.4189
2.06302, 3.02607, -3.94538, 7.62263
2.17001, 3.94538, -4.13691, 7.43111
2.276, 3.56234, -4.0603, 7.12467
2.38202, 3.48573, -3.21759, 8.92499
2.48901, 2.29828, -3.48573, 8.96329
2.595, 2.68133, -2.75794, 8.54194
2.702, 2.98777, -3.63894, 8.96329
2.80902, 3.21759, -3.06437, 8.1972
2.91602, 3.2559, -2.91116, 8.81008
