Time,ax,ay,az
0.178009, 2.71963, -0.0766094, 5.89892
0.285004, -1.45558, -2.71963, 9.26973
0.390991, 3.10268, -13.1002, 32.4441
0.497009, 6.35858, 6.32027, 18.0415
0.604004, -0.0766094, -0.114914, 0.191523
0.709991, -0.0766094, -0.191523, 0.0766094
0.817993, 0.0766094, -0.114914, -0.57457
0.924011, 0.0, -0.344742, -0.421352
1.03101, 0.191523, -0.153219, -0.0766094
1.13699, -0.114914, -0.114914, 0.229828
1.24399, -4.55826, 57.457, -12.3724
1.35001, -15.1303, 12.7938, -10.3806
1.457, 6.20536, 10.9934, -10.8402
1.68298, 4.29012, 3.37081, -6.16705
1.789, 5.47757, 5.05622, -7.31619
1.89899, 9.38465, 2.14506, -6.09044
2.005, 9.0016, -0.842703, 1.91523
2.112, 10.6104, -1.37897, -1.72371
2.21899, 8.50364, -0.306437, 2.91116
2.327, 9.57617, -1.53219, 2.41319
2.43298, 9.23143, -0.459656, 4.02199
2.54001, 7.16298, -6.47349, 3.44742
2.647, 8.42703, -3.52403, 2.37489
2.75299, 10.4955, 0.57457, 3.79216
2.85999, 10.189, -0.114914, 1.6088
2.966, 9.07821, -0.957617, 2.52811
