Time,ax,ay,az
0.179993, 1.87693, 4.86469, 4.36673
0.286987, 0.842703, 5.17113, 3.75386
0.393982, 0.459656, 3.02607, 2.71963
0.5, 2.75794, -4.29012, 5.82231
0.607971, 1.07253, -5.55418, 10.189
0.714966, -0.114914, -6.43519, 23.136
0.822021, -2.33659, -4.40504, 25.6258
0.927979, -2.4515, -6.93315, 18.1181
1.03497, -3.56234, 1.83862, 19.612
1.14099, 0.0383047, -0.191523, -0.421352
1.24701, 0.191523, -0.114914, 0.153219
1.354, 0.0383047, -0.153219, -0.153219
1.46002, 0.0766094, -0.0766094, 0.0
1.56702, 0.0383047, -0.0383047, -0.0766094
1.73999, 0.153219, -0.0383047, -0.268133
1.84601, 6.35858, -8.38873, -5.40096
1.953, -0.995922, -9.03991, -10.4955
2.05902, -6.5118, -13.1002, -16.2029
2.16498, -6.58841, -8.96329, -8.04398
2.27197, -9.69109, -0.114914, -8.12059
2.37799, -9.49956, 1.34066, -5.40096
2.48499, -8.23551, 1.30236, 0.0383047
2.591, -5.7074, 1.91523, 5.20944
2.698, -2.79624, 0.344742, 4.13691
2.80402, -0.0383047, 2.91116, 8.12059
2.91101, 7.31619, 9.72939, 11.568
