Time,ax,ay,az
0.179993, -0.727789, 2.06845, 6.35858
0.286011, 1.14914, -3.83047, 4.13691
0.393005, -1.99184, -3.02607, 21.1442
0.499023, -1.80032, 1.26405, 25.3194
0.606018, -1.83862, 2.33659, 17.9266
0.712036, -4.903, -4.903, 6.62671
0.817993, -0.191523, 0.344742, -0.957617
0.924988, -0.153219, 0.306437, -0.536266
1.03101, -0.191523, 0.497961, -0.612875
1.138, -0.114914, 0.497961, -0.804398
1.24402, -0.229828, 0.421352, -1.14914
1.35101, 0.0, 0.383047, -0.804398
1.45703, 0.0766094, 0.191523, -0.919312
1.56403, 0.114914, 12.1809, -1.53219
1.74298, 0.919312, 3.83047, 8.35042
1.85004, 7.20128, 9.46126, 0.766094
1.95599, 4.71148, 6.12875, 1.76202
2.06403, 3.10268, 3.75386, 6.85654
2.16998, 3.10268, 3.40912, 7.08637
2.276, -0.268133, 3.2559, 8.04398
2.383, -1.07253, 2.83455, 9.11651
2.48901, -1.14914, 3.02607, 9.19312
2.599, 1.07253, 3.90708, 9.11651
2.70599, 0.191523, 3.2942, 9.07821
2.81299, -0.344742, 4.0603, 8.84838
2.91901, -0.497961, 4.21351, 9.03991
