Time,ax,ay,az
0.179993, 1.34066, -2.18337, 4.71148
0.286987, -0.268133, -1.6088, 0.957617
0.393005, -1.45558, 0.842703, 5.01791
0.5, -1.91523, -0.881008, 24.2852
0.606018, -0.766094, 4.25182, 28.8051
0.713989, -0.306437, 6.01384, 20.6462
0.820007, -0.689484, 0.153219, -0.229828
0.925964, -0.153219, 0.344742, -0.65118
1.03302, -0.268133, 0.306437, -0.383047
1.13898, -0.153219, 0.306437, -0.57457
1.24597, -0.306437, 0.421352, -0.497961
1.35297, 0.0, 0.383047, -0.153219
1.46002, 0.0383047, 0.306437, -0.612875
1.56598, 0.0766094, 3.67725, 1.87693
1.74597, -2.10676, -6.01384, 16.5093
1.85199, -10.4955, -7.16298, 13.7131
1.95898, -8.31211, -4.40504, 8.96329
2.065, -3.56234, 0.995922, 6.28197
2.17297, 0.421352, -0.306437, 9.19312
2.27899, -3.83047, 1.68541, 7.85246
2.38501, -1.87693, 2.41319, 6.16705
2.492, -1.14914, 4.02199, 5.66909
2.599, -1.30236, 5.17113, 5.93723
2.70599, -0.919312, 6.81823, 4.82639
2.81201, -0.881008, 7.81416, 4.17521
2.91901, -1.95354, 8.54194, 4.63487
