Time,ax,ay,az
0.174988, 0.919312, -0.421352, 7.54602
0.281006, 0.842703, 0.344742, 5.05622
0.388, -1.45558, -2.83455, 4.59656
0.493958, 1.49388, 1.30236, 14.7856
0.60199, -3.2559, -4.78809, 23.0977
0.708008, -6.58841, -0.0383047, 20.7228
0.815002, -13.33, -0.804398, 23.2892
0.920959, 0.0383047, -0.191523, -0.766094
1.02698, 0.191523, 0.0766094, -0.421352
1.13397, 0.268133, 0.0383047, -0.229828
1.24097, 0.0383047, 0.0766094, -0.306437
1.35101, 0.0383047, -0.0383047, -0.57457
1.45697, 0.0, 0.0766094, -0.229828
1.63397, -0.153219, 0.0383047, -0.0383047
1.73999, 10.687, 12.5639, -10.304
1.84698, -7.12467, -18.6544, -3.98369
1.95398, -3.2942, -8.31211, -2.68133
2.06097, -0.957617, -24.8597, 0.957617
2.16699, 0.995922, -8.08229, -0.65118
2.27496, 2.33659, -9.03991, -1.03423
2.38098, 0.536266, -8.50364, 0.689484
2.487, 1.72371, -7.54602, 1.07253
2.59399, 4.86469, -1.99184, 4.74978
2.70001, 4.51995, -7.12467, 6.43519
2.80701, 5.13283, -2.64302, 9.15482
2.91296, 4.21351, 4.67317, 9.69109
