Time,ax,ay,az
0.174011, -0.497961, 3.02607, 6.01384
0.281006, 1.07253, 0.957617, 5.17113
0.387024, 2.25998, -0.191523, 6.85654
0.494019, 0.191523, -6.5118, 21.8337
0.600037, -2.94946, -2.94946, 27.2729
0.707031, -3.60064, -3.37081, 24.4384
0.814026, 0.229828, -0.306437, -0.344742
0.923035, 0.0766094, -0.0766094, -0.229828
1.03003, 0.0383047, 0.0766094, -0.229828
1.13702, -0.0383047, 0.0383047, -0.383047
1.24402, 0.0766094, 0.0766094, -0.497961
1.35101, 0.114914, 0.0766094, -0.153219
1.45703, -0.0766094, 0.191523, -0.344742
1.633, 30.8353, -21.5272, 13.1385
1.73999, 20.2632, 0.0, 10.0358
1.84601, 6.09044, -2.29828, 9.26973
1.953, 8.84838, -0.957617, 10.304
2.05902, 7.23959, 0.306437, 7.62263
2.16498, 2.37489, -3.94538, 8.69516
2.27301, 1.6471, 0.383047, 8.96329
2.37903, 2.64302, -0.268133, 8.31211
2.48602, 3.94538, 0.689484, 7.3928
2.59198, 4.86469, 0.766094, 7.50772
2.69904, 3.98369, 2.68133, 7.96737
2.80499, 2.98777, 2.18337, 7.00976
2.91302, 3.06437, 3.10268, 6.28197
