Time,ax,ay,az
0.178955, -2.29828, 1.95354, 5.36266
0.28595, -0.919312, -1.53219, 6.43519
0.391968, 3.2942, -2.87285, 14.2876
0.498962, 1.49388, -0.229828, 29.0733
0.60498, -2.68133, -3.94538, 30.2224
0.711975, -7.20128, 0.536266, -0.57457
0.817993, -0.268133, 0.689484, -0.536266
0.924988, -0.114914, 0.536266, -0.536266
1.03198, 0.0383047, 0.497961, -0.727789
1.138, 0.0, 0.459656, -0.459656
1.24896, 0.0766094, 0.306437, -0.421352
1.35498, 0.268133, 0.459656, 18.1181
1.46198, -0.842703, -3.86877, 2.56641
1.56897, 10.5338, 0.995922, 9.95922
1.802, 8.54194, 1.11084, 10.0741
1.909, 8.00568, 1.87693, 10.687
2.01495, 4.74978, 2.10676, 9.23143
2.12201, 3.17929, 2.83455, 6.81823
2.22797, 3.48573, 3.2559, 6.81823
2.33496, 2.87285, 2.68133, 6.62671
2.44196, 3.10268, 2.91116, 5.40096
2.54895, 3.71555, 3.40912, 5.89892
2.65497, 4.29012, 3.37081, 7.85246
2.76099, 3.86877, 4.0986, 8.00568
2.86798, 3.94538, 3.71555, 7.69924
2.974, 3.67725, 3.83047, 7.66094
