time,ax,ay,az
0.104, 4.74978, 1.07253, 7.89076
0.213001, 4.44334, 0.995922, 8.54194
0.320999, 5.32435, 0.612875, 7.31619
0.429001, 6.05214, 0.766094, 7.12467
0.538002, 7.31619, 0.65118, 6.97145
0.646, 7.23959, 1.07253, 6.77993
0.755001, 7.16298, 1.76202, 6.89484
0.862999, 6.5501, 1.34066, 6.93315
0.971001, 5.7457, 2.03015, 6.5501
1.08, 6.05214, 2.06845, 7.08637
1.187, 5.63079, 2.06845, 7.46941
1.295, 5.59248, 1.6471, 7.31619
1.402, 5.86062, 1.6471, 7.58433
1.51, 5.86062, 1.72371, 7.3545
1.617, 5.55418, 1.6471, 7.12467
1.724, 5.63079, 1.57049, 7.04806
1.832, 5.51587, 1.6088, 7.3928
1.94, 5.55418, 1.57049, 7.20128
2.049, 5.63079, 1.6088, 7.31619
2.157, 5.51587, 1.45558, 7.23959
2.265, 5.63079, 1.6088, 7.3545
2.374, 5.7074, 1.41727, 7.85246
2.482, 5.55418, 1.18745, 8.00568
2.591, 5.55418, 1.18745, 7.81416
2.7, 5.17113, 0.689484, 7.69924
2.806, 5.32435, 0.689484, 7.66094
2.914, 5.40096, 0.766094, 7.50772
