time,ax,ay,az
0.106995, 0.57457, -0.57457, 8.08229
0.272003, -0.766094, -4.21351, 2.87285
0.378998, -1.99184, -6.43519, 10.4189
0.485992, 1.34066, -4.25182, 23.136
0.593994, 1.87693, -2.64302, 27.5028
0.700989, -0.153219, -0.114914, 0.727789
0.80899, 0.0766094, -0.114914, -0.421352
0.915985, -0.0766094, -0.114914, -0.383047
1.02399, -0.114914, -0.229828, -0.153219
1.13098, -0.0383047, -0.153219, -0.306437
1.23801, -0.229828, -0.191523, -0.153219
1.34601, -69.6379, 29.916, -73.5833
1.453, -75.9965, -17.1605, -18.3479
1.561, 1.11084, -0.995922, -0.229828
1.77899, -9.38465, 39.8369, -16.2029
1.88699, -0.804398, -5.40096, -6.01384
1.99399, 7.08637, -1.6088, -13.1768
2.10199, -0.0766094, 0.727789, -11.2999
2.20898, 1.03423, 0.536266, -10.2657
2.31699, 1.26405, 0.268133, -9.72939
2.42398, 1.03423, 0.421352, -9.42295
2.53101, 1.07253, 0.0766094, -9.69109
2.63901, 1.37897, 0.229828, -9.53786
2.746, 1.34066, 0.229828, -9.76769
2.854, 1.26405, 0.114914, -9.61448
2.961, 1.22575, 0.191523, -9.38465
