time,ax,ay,az
0.106995, 1.80032, 0.497961, 7.16298
0.273987, 3.79216, 0.727789, 11.3765
0.380981, 10.8785, -1.49388, 30.7204
0.487, 9.69109, -6.35858, 26.5068
0.595001, -0.153219, 0.153219, -1.03423
0.701996, -0.191523, 0.191523, -0.766094
0.809998, -0.344742, 0.229828, -0.459656
0.916992, -0.306437, 0.306437, -0.612875
1.02499, -0.268133, 0.268133, -0.536266
1.13199, -0.459656, 0.153219, -0.766094
1.23898, -0.612875, 0.114914, -0.612875
1.34698, -0.306437, -0.114914, -0.612875
1.45398, -4.55826, -3.37081, 12.7172
1.56198, 1.45558, -8.65686, 13.4449
1.73199, -7.16298, -1.57049, 3.06437
1.83899, -9.15482, -0.383047, 5.55418
1.94598, -7.23959, 1.83862, 4.97961
2.05399, -5.59248, 2.06845, 7.08637
2.16098, -4.59656, 1.22575, 7.50772
2.26898, -4.71148, 2.03015, 7.3928
2.37598, -2.18337, 1.68541, 8.1972
2.48398, -0.957617, 1.11084, 7.96737
2.591, -1.03423, 1.6471, 9.88261
2.698, 0.229828, 2.18337, 9.65278
2.806, 2.14506, 2.75794, 8.88668
2.91299, 1.91523, 1.6088, 9.42295
