time,ax,ay,az
0.105995, 2.4515, 0.0383047, 8.84838
0.340996, 3.2942, 0.536266, 8.65686
0.448997, 3.71555, 0.268133, 9.07821
0.556, 3.71555, 0.727789, 8.58025
0.663002, 3.67725, 0.536266, 8.61855
0.770996, 3.56234, 0.689484, 8.69516
0.877998, 3.48573, 0.459656, 8.46534
0.986, 3.63894, 0.612875, 8.65686
1.093, 3.63894, 0.421352, 8.77177
1.2, 3.67725, 0.804398, 8.46534
1.307, 3.56234, 0.727789, 8.46534
1.414, 3.67725, 0.65118, 8.50364
1.522, 3.63894, 0.804398, 8.46534
1.629, 3.75386, 0.65118, 8.23551
1.737, 3.63894, 0.727789, 8.77177
1.909, 3.75386, 0.804398, 8.38873
2.016, 3.79216, 0.804398, 8.31211
2.123, 3.90708, 0.612875, 8.81008
2.231, 3.71555, 0.881008, 8.38873
2.338, 3.71555, 0.919312, 8.35042
2.446, 3.67725, 0.804398, 8.58025
2.553, 3.83047, 0.881008, 8.61855
2.661, 3.63894, 0.919312, 8.31211
2.768, 3.90708, 0.842703, 8.46534
2.875, 3.79216, 0.919312, 8.77177
2.983, 3.90708, 0.881008, 8.54194
