time,ax,ay,az
0.105, 5.7074, 0.459656, 8.04398
0.213001, 5.55418, 1.14914, 8.92499
0.321999, 4.32843, 1.07253, 9.15482
0.43, 2.68133, 0.766094, 9.23143
0.538002, 2.68133, 1.34066, 8.96329
0.646999, 0.459656, 2.14506, 8.31211
0.755001, 0.229828, 2.37489, 9.30804
0.864002, 1.26405, 2.52811, 8.31211
0.972, 1.53219, 1.99184, 7.73755
1.08, 4.25182, 1.11084, 9.53786
1.188, 7.3545, 1.72371, 10.4955
1.295, 4.74978, 0.957617, 8.88668
1.403, 4.55826, 1.11084, 8.04398
1.51, 4.44334, 0.804398, 7.96737
1.618, 4.17521, 0.919312, 8.08229
1.725, 4.44334, 0.766094, 7.73755
1.833, 4.40504, 1.07253, 7.96737
1.942, 4.59656, 0.995922, 8.00568
2.05, 4.51995, 0.919312, 8.23551
2.159, 4.74978, 0.995922, 8.23551
2.267, 4.67317, 0.957617, 7.66094
2.375, 5.47757, 1.68541, 7.27789
2.484, 5.55418, 1.34066, 7.31619
2.592, 5.43926, 1.26405, 7.66094
2.7, 5.36266, 1.22575, 7.12467
2.807, 5.86062, 0.881008, 7.12467
2.914, 5.55418, 0.919312, 7.3928
